ANO_ENTREGA;COMUNA;DIRECCION;ESTADO;FECHA_ENTR;FECHA_PUBLICACION;INMOBILIARIA;MODALIDAD;N_BANOS;N_DORMITORIOS;MONEDA;REGION;TIPO;PRECIO_DESPLIEGUE;UF;UF_DESDE;UF_HASTA;M2_TOTALES;M2_CONSTRUIDOS;M2_DESDE;M2_HASTA
;VINA DEL MAR;OFICINA EN PLENO CENTRO DE RENACA;USADA;;12-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,00;14,00;;;;29;;
;VINA DEL MAR;PLAZA VERGARA;USADA;;08-10-2018;;ARRIENDO;1;;UF;V;OFICINAS;UF 14,04;14,04;;;;;;
;VINA DEL MAR;FRANCISCO SOSA COUSINO;USADA;;02-10-2018;;ARRIENDO;1;2;UF;V;OFICINAS;UF 14,04;14,04;;;30;30;;
;VINA DEL MAR;CALLE LIMACHE SECTOR HOSPITAL;USADA;;08-03-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 14,04;14,04;;;;25,25;;
;VINA DEL MAR;ARRIENDO DE OFICINA NUEVA EN VINA DEL MAR;USADA;;19-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,06;14,06;;;25;25;;
;VINA DEL MAR;OFICINA NUEVA;USADA;;19-02-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,16;14,16;;;;30;;
;CONCON;OFICINA EN CONCON;USADA;;12-07-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,26;14,26;;;;29;;
;VINA DEL MAR;CHORRILLOS - FRENTE HOSPITAL FRICKE;USADA;;18-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,37;14,37;;;;24;;
;VINA DEL MAR;ALVAREZ;USADA;;18-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,37;14,37;;;;32;;
;CONCON;AV CONCON RENACA - LAURA BARROS;USADA;;12-06-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 14,39;14,39;;;;24;;
;VINA DEL MAR;OFICINA PARA SALA DE REUNIONES EN CENTRO;USADA;;10-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,39;14,39;;;32;32;;
;VINA DEL MAR;AVENIDA RENACA NORTE / AVENIDA CONCON RE;USADA;;07-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,40;14,40;;;35;35;;
;VINA DEL MAR;FRENTE AL MCDONALD DE RENACA;USADA;;31-05-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 14,41;14,41;;;22;22;;
;VINA DEL MAR;VINA DEL MAR CENTRO;USADA;;27-05-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 14,41;14,41;;;50;50;;
;VINA DEL MAR;EDIFICIO CONTEMPORA;USADA;;28-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,47;14,47;;;;25;;
;VINA DEL MAR;RENACA NORTE;USADA;;29-06-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,50;14,50;;;30;30;;
;CONCON;CON CON RENACA 00;USADA;;04-10-2018;;ARRIENDO;1;;UF;V;OFICINAS;UF 14,51;14,51;;;;50;;
;QUILPUE;GONZALO BOFILL 111;USADA;;06-02-2019;;ARRIENDO;3;3;UF;V;OFICINAS;UF 14,51;14,51;;;100;75;;
;CONCON;CONCON RENACA 3047;USADA;;08-03-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 14,51;14,51;;;;50;;
;VINA DEL MAR;VINA DEL MAR;USADA;;17-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 11,90;11,90;;;;28;;
;CONCON;RENACA NORTE 25;USADA;;13-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,00;12,00;;;;28;;
;CONCON;RENACA NORTE 25 CON 2 ESTACIONAMIENTOS Y BODEGA;USADA;;26-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,00;12,00;;;35;35;;
;VINA DEL MAR;RENACA NORTE;USADA;;15-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,00;12,00;;;28;28;;
;QUILLOTA;OFICINA FRENTE A PLAZA DE ARMAS DE QUILLOTA;USADA;;28-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,00;12,00;;;;21;;
;VINA DEL MAR;OFICINA NUEVA EN PLAN DE RENACA;USADA;;31-05-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 12,00;12,00;;;;27;;
;VINA DEL MAR;RENACA - RENACA NORTE;USADA;;07-01-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,00;12,00;;;;30;;
;VINA DEL MAR;RENACA - BOSQUES DE MONTEMAR;USADA;;23-01-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,00;12,00;;;;28;;
;QUILLOTA;SAN MARTIN;USADA;;11-01-2016;;ARRIENDO;1;8;UF;V;OFICINAS;UF 12,00;12,00;;;;25;;
;VINA DEL MAR;EDIFICIO ALICAHUE;USADA;;14-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,00;12,00;;;;28;;
;VINA DEL MAR;RENACA NORTE 25 - OFICINA 1402;USADA;;06-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,12;12,12;;;;30;;
;VINA DEL MAR;CON VISTA AL MAR;USADA;;14-06-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 12,22;12,22;;;;32;;
;CONCON;OFICINA NUEVA;USADA;;04-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,24;12,24;;;;35;;
;CONCON;EXCELENTE OFICINA;USADA;;31-05-2019;;ARRIENDO;;;UF;V;OFICINAS;UF 12,25;12,25;;;;31;;
;VINA DEL MAR;NUEVA OFICINA EN SECTOR EDMUNDO ELUCHANS;USADA;;31-05-2019;;ARRIENDO;;;UF;V;OFICINAS;UF 12,50;12,50;;;;30;;
;VINA DEL MAR;RENACA NORTE;USADA;;24-05-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 12,50;12,50;;;;28,30;;
;VINA DEL MAR;RENACA NORTE;USADA;;12-02-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,50;12,50;;;;30;;
;CONCON;AV CONCON RENACA - LAURA BARROS;USADA;;12-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,59;12,59;;;;24;;
;CONCON;COSTA DE MONTEMAR;USADA;;09-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,59;12,59;;;;32;;
;QUILPUE;QUILPUE 0;USADA;;05-06-2019;;ARRIENDO;1;3;UF;V;OFICINAS;UF 12,60;12,60;;;;100;;
;VINA DEL MAR;VINA CENTRO;USADA;;30-05-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 12,60;12,60;;;;25;;
;VINA DEL MAR;OFICINA NUEVA CON ESTACIONAMIENTO;USADA;;31-05-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 12,61;12,61;;;;29;;
;VINA DEL MAR;ORIENTE;USADA;;06-03-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,61;12,61;;;;30;;
;VINA DEL MAR;OFICINA EN VINA PONIENTE;USADA;;06-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,61;12,61;;;;40;;
;CONCON;EDMUNDO ELUCHANS 3055;USADA;;04-04-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 12,62;12,62;;;;28;;
;VINA DEL MAR;RENACA NORTE;USADA;;30-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,65;12,65;;;28;28;;
;CONCON;RENACA NORTE 25;USADA;;20-03-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,69;12,69;;;;28;;
;VALPARAISO;ESMERALDA 1074 - OFICINA 304;USADA;;26-03-2019;;ARRIENDO;2;2;UF;V;OFICINAS;UF 12,70;12,70;;;;70;;
;CONCON;LOMAS DE MONTEMAR;USADA;;01-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,70;12,70;;;;28;;
;CONCON;COSTA DE MONTEMAR;USADA;;09-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,70;12,70;;;;30;;
;VINA DEL MAR;RENACA NORTE;USADA;;28-11-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,72;12,72;;;;28;;
;VALPARAISO;ARLEGUI PLAZA VERGARA;USADA;;08-10-2018;;ARRIENDO;1;;UF;V;OFICINAS;UF 12,78;12,78;;;11;11;;
;VINA DEL MAR;NUEVA;USADA;;10-10-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,78;12,78;;;;27;;
;VINA DEL MAR;EDMUNDO ELUCHANS;USADA;;08-10-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,79;12,79;;;;27;;
;CONCON;BOSQUES DE MONTEMAR;USADA;;02-03-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 12,94;12,94;;;;30;;
;CONCON;CALLE MAROTO;USADA;;12-06-2019;;ARRIENDO;2;2;UF;V;OFICINAS;UF 12,95;12,95;;;95;65;;
;VALPARAISO;PRAT 000;USADA;;30-04-2019;;ARRIENDO;2;1;UF;V;OFICINAS;UF 12,97;12,97;;;;75;;
;CONCON;RENACA NORTE 25;USADA;;09-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,00;13,00;;;;30;;
;VINA DEL MAR;RENACA NORTE;USADA;;15-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,00;13,00;;;30;30;;
;CONCON;RENACA NORTE 25;USADA;;06-04-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 13,00;13,00;;;30;30;;
;CONCON;RENACA NORTE 134;USADA;;02-04-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 13,00;13,00;;;0,11;36;;
;CONCON;RENACA NORTE 150;USADA;;03-04-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 13,00;13,00;;;;36;;
;CONCON;NUEVA OFICINA VISTA MONTEMAR. 1;USADA;;27-03-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,00;13,00;;;28;28;;
;VALPARAISO;YUNGAY;USADA;;24-05-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 13,00;13,00;;;69;69;;
;VINA DEL MAR;RENACA NORTE 000;USADA;;26-02-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,00;13,00;;;;28;;
;VINA DEL MAR;RENACA - RENACA NORTE;USADA;;20-07-2018;;ARRIENDO;1;;UF;V;OFICINAS;UF 13,00;13,00;;;;29;;
;CONCON;RENACA;USADA;;28-02-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,20;13,20;;;;28;;
;VINA DEL MAR;BOSQUES DE MONTEMAR - RENACA NORTE;USADA;;03-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,20;13,20;;;;28;;
;CONCON;COMODAS OFICINAS EN BOSQUES DE MONTEMAR;USADA;;02-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,32;13,32;;;;29,72;;
;CONCON;OFICINA TERMINADA NUEVA ENTRANDO A BOSQUES DE MONTEMAR;USADA;;12-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 13,37;13,37;;;;30;;
;VINA DEL MAR;LIBERTAD/10 NORTE;USADA;;16-04-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 14,62;14,62;;;;29;;
;SAN FELIPE;COMBATE DE LAS COIMAS S/N;USADA;;10-09-2018;;ARRIENDO;2;2;UF;V;OFICINAS;UF 14,64;14,64;;;75;75;;
;VINA DEL MAR;EDUARDO GROVE 380;USADA;;01-08-2018;;ARRIENDO;1;2;UF;V;OFICINAS;UF 14,65;14,65;;;;35;;
;VALPARAISO;AVENIDA COLON 2706;USADA;;17-05-2019;;ARRIENDO;2;1;UF;V;OFICINAS;UF 14,77;14,77;;;;29;;
;VINA DEL MAR;SECTOR ORIENTE 000;USADA;;30-04-2019;;ARRIENDO;11;1;UF;V;OFICINAS;UF 14,82;14,82;;;;38;;
;CONCON;EDIFICIO BLANCA ESTELA;USADA;;18-10-2018;;ARRIENDO;1;;UF;V;OFICINAS;UF 14,86;14,86;;;;29,72;;
;CONCON;BLANCA ESTELA;USADA;;15-11-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,00;15,00;;;;29,72;;
;VINA DEL MAR;ARRIENDO OFICINA 36 MT2 PLAN VINA DEL MA;USADA;;24-01-2019;;ARRIENDO;;;UF;V;OFICINAS;UF 15,00;15,00;;;36;36;;
;CONCON;BLANCA ESTELA 60 - OFICINA 92;USADA;;05-03-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 15,00;15,00;;;;31,69;;
;VINA DEL MAR;CENTRO RENACA;USADA;;12-03-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 15,00;15,00;;;30;30;;
;VINA DEL MAR;BOSQUES DE MONTEMAR;USADA;;18-03-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,00;15,00;;;;37;;
;CONCON;BOSQUES DE MONTEMAR-SAGRADA FAMILIA;USADA;;18-03-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 15,00;15,00;;;;38;;
;VINA DEL MAR;AV BORGONO;USADA;;27-07-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,00;15,00;;;;28;;
;VINA DEL MAR;COSTA MONTEMAR;USADA;;22-08-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,00;15,00;;;;35;;
;CONCON;RENACA NORTE 25;USADA;;24-04-2019;;ARRIENDO;;;UF;V;OFICINAS;UF 15,00;15,00;;;35;35;;
;CONCON;EXCELENTE OFICINA EN BOSQUES DE MONTEMAR;USADA;;01-04-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 15,00;15,00;;;;32;;
;CONCON;OFICINA VISTA MONTEMAR. 1;USADA;;27-03-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,00;15,00;;;;35;;
;VINA DEL MAR;OFICINAS EN PLENO CENTRO DE RENACA;USADA;;31-05-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 15,00;15,00;;;;30;;
;VINA DEL MAR;AMPLIA OFICINA+BOD+ EST EDMUNDO ELUCHANS RENACA;USADA;;14-06-2019;;ARRIENDO;2;1;UF;V;OFICINAS;UF 15,00;15,00;;;;50;;
;CONCON;BOSQUES DE MONTEMAR;USADA;;12-06-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 15,00;15,00;;;;37;;
;VINA DEL MAR;AVENIDA LIMACHE / NUEVA CON PRIVADO;USADA;;13-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,10;15,10;;;;24;;
;VINA DEL MAR;BELLAVISTA;USADA;;05-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,15;15,15;;;;31;;
;VINA DEL MAR;RENACA - RENACA;USADA;;28-12-2018;;ARRIENDO;1;;UF;V;OFICINAS;UF 15,18;15,18;;;;35;;
;VINA DEL MAR;ARRIENDO OFICINA PLAN VINA LIBERTAD 7 NO;USADA;;24-01-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 15,50;15,50;;;27;27;;
;CONCON;BOSQUE DE MONTEMAR;USADA;;08-01-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 16,00;16,00;;;;33,93;;
;VALPARAISO;CALLE YUNGAY;USADA;;07-05-2018;;ARRIENDO;2;3;UF;V;OFICINAS;UF 16,00;16,00;;;;82;;
;SAN FELIPE;AVDA. OHIGGINS LLEGANDO A MAIPU;USADA;;07-09-2015;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,00;16,00;;;250;80;;
;CONCON;BOSQUE DE MONTEMAR;USADA;;09-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,00;16,00;;;;30;;
;CONCON;BOSQUES DE MONTEMAR /CONCON;USADA;;24-04-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 16,11;16,11;;;;27;;
;CONCON;EDMUNDO ELUCHANS;USADA;;23-05-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 16,17;16,17;;;45;45;;
;VINA DEL MAR;OFICINA;USADA;;08-05-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 16,18;16,18;;;;30;;
;VINA DEL MAR;6 ORIENTE;USADA;;27-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,22;16,22;;;;38;;
;QUILPUE;QUILPUE 0;USADA;;07-05-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 16,24;16,24;;;;12;;
;VINA DEL MAR;LIMACHE 937 - OFICINA 502;USADA;;05-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,30;16,30;;;;29,50;;
;CONCON;OFICINAS EN EXCELENTE SECTOR DE CONCON;USADA;;04-02-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 16,34;16,34;;;;24;;
;VINA DEL MAR;5 - 1/2 PONIENTE 37;USADA;;22-11-2018;;ARRIENDO;1;3;UF;V;OFICINAS;UF 16,34;16,34;;;;35;;
;VINA DEL MAR;MODERNA OFICINA CON GASTOS COMUNES INC. EN COSTA DE MONTEMAR;USADA;;06-02-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,34;16,34;;;;30;;
;CONCON;BOSQUES DE MONTEMAR;USADA;;31-10-2018;;ARRIENDO;2;1;UF;V;OFICINAS;UF 16,39;16,39;;;;45;;
;CONCON;NUEVA Y MODERNA OFICINA EN BOSQUES DE MO;USADA;;19-10-2017;;ARRIENDO;;;UF;V;OFICINAS;UF 16,40;16,40;;;;29;;
;VINA DEL MAR;PONIENTES;USADA;;15-08-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,40;16,40;;;;30;;
;VINA DEL MAR;FRENTE HOSPITAL CLINICO;USADA;;21-01-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 16,50;16,50;;;;30;;
;VINA DEL MAR;OFICINA EN ARRIENDO CENTRO DE VINA;USADA;;22-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,50;16,50;;;30;30;;
;VINA DEL MAR;OFICINA EN ARRIENDO CENTRO DE VINA;USADA;;22-05-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,50;16,50;;;30;30;;
;VINA DEL MAR;AVENIDA LIMACHE / METRO HOSPITAL NUEVA;USADA;;17-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,50;16,50;;;;30;;
;VINA DEL MAR;AVENIDA LIMACHE / ALVAREZ NUEVA;USADA;;17-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,50;16,50;;;;30;;
;VINA DEL MAR;HOSPITAL CLINICO DE VINA;USADA;;06-04-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 16,50;16,50;;;;30;;
;VINA DEL MAR;PLAN VINA PONIENTE;USADA;;14-05-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 16,60;16,60;;;;33;;
;VINA DEL MAR;A PASOS DE AV. LIBERTAD.;USADA;;06-05-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 16,61;16,61;;;;33;;
;VINA DEL MAR;PONIENTE;USADA;;06-06-2019;;ARRIENDO;1;2;UF;V;OFICINAS;UF 16,74;16,74;;;33;33;;
;VALPARAISO;YUNGAY;USADA;;05-06-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 17,00;17,00;;;85;85;;
;VINA DEL MAR;EN LA MEJOR UBICACION DE RENACA;USADA;;18-12-2018;;ARRIENDO;3;4;UF;V;OFICINAS;UF 30,00;30,00;;;;75;;
;VINA DEL MAR;15 NORTE CON AVDA. LIBERTAD;USADA;;14-05-2019;;ARRIENDO;2;1;UF;V;OFICINAS;UF 30,00;30,00;;;;55,40;;
;VINA DEL MAR;AVENIDA LIBERTAD 1405;USADA;;17-05-2019;;ARRIENDO;2;2;UF;V;OFICINAS;UF 30,00;30,00;;;;55,40;;
;VINA DEL MAR;RENACA BAJO;USADA;;22-04-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 30,00;30,00;;;;72;;
;CONCON;BOSQUES DE MONTEMAR /CONCON;USADA;;24-04-2019;;ARRIENDO;1;;UF;V;OFICINAS;UF 30,00;30,00;;;;56;;
;VINA DEL MAR;RENACA ALTO - CAMINO INTERNACIONAL;USADA;;16-04-2019;;ARRIENDO;;;UF;V;OFICINAS;UF 30,66;30,66;;;438;438;;
;VALPARAISO;VALPARAISO;USADA;;31-05-2019;;ARRIENDO;1;3;UF;V;OFICINAS;UF 32,40;32,40;;;;81;;
;VINA DEL MAR;VINA DEL MAR;USADA;;13-05-2019;;ARRIENDO;2;4;UF;V;OFICINAS;UF 32,47;32,47;;;278;170;;
;LOS ANDES;CALLE MEMBRILLAR;USADA;;18-12-2018;;ARRIENDO;;;UF;V;OFICINAS;UF 32,65;32,65;;;281;76;;
;VINA DEL MAR;RENACA;USADA;;12-04-2017;;ARRIENDO;2;;UF;V;OFICINAS;UF 33,00;33,00;;;;72;;
;VINA DEL MAR;2 ORIENTE /10 NORTE/AV LIBERTAD;USADA;;29-04-2019;;ARRIENDO;4;8;UF;V;OFICINAS;UF 33,00;33,00;;;;224;;
;QUILPUE;CLAUDIO VICUNA;USADA;;28-03-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 33,00;33,00;;;;120;;
;VINA DEL MAR;CALLE LIBERTAD;USADA;;15-05-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 33,00;33,00;;;;68;;
;VINA DEL MAR;CENTRO VINA;USADA;;23-08-2018;;ARRIENDO;1;2;UF;V;OFICINAS;UF 33,02;33,02;;;;40;;
;VINA DEL MAR;ARLEGUI 440;USADA;;17-08-2018;;ARRIENDO;1;2;UF;V;OFICINAS;UF 33,04;33,04;;;;45;;
;LOS ANDES;CALLE MEMBRILLAR;USADA;;22-08-2017;;ARRIENDO;;;UF;V;OFICINAS;UF 33,37;33,37;;;281;70;;
;VINA DEL MAR;BOSQUES DE MONTEMAR;USADA;;18-03-2019;;ARRIENDO;2;4;UF;V;OFICINAS;UF 34,00;34,00;;;;68;;
;VINA DEL MAR;AV. LIBERTAD;USADA;;27-05-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 34,00;34,00;;;68;68;;
;VINA DEL MAR;LIBERTAD;USADA;;11-04-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 34,00;34,00;;;;68;;
;VINA DEL MAR;ED. CENTRO LIBERTAD WWW.VINAMARPROPIEDADES.CL;USADA;;10-04-2019;;ARRIENDO;2;1;UF;V;OFICINAS;UF 34,00;34,00;;;;68;;
;SAN ANTONIO;BLANCO ENCALADA 794;USADA;;26-04-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 34,17;34,17;;;250;400;;
;QUILPUE;QUILPUE;USADA;;14-12-2018;;ARRIENDO;3;5;UF;V;OFICINAS;UF 34,46;34,46;;;300;120;;
;QUILPUE;THOMPSON / ESMERALDA;USADA;;08-03-2019;;ARRIENDO;3;3;UF;V;OFICINAS;UF 34,46;34,46;;;;130;;
;QUILPUE;PROPIEDAD APTA OFICINA EN QUILPUE CENTRO;USADA;;06-03-2019;;ARRIENDO;3;5;UF;V;OFICINAS;UF 34,47;34,47;;;300;130;;
;VINA DEL MAR;AVENIDA LIBERTAD;USADA;;21-02-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 34,90;34,90;;;;70;;
;VALPARAISO;EDWARDS;USADA;;17-05-2019;;ARRIENDO;3;5;UF;V;OFICINAS;UF 35,00;35,00;;;;182,57;;
;VINA DEL MAR;VINA PONIENTE - LIBERTAD;USADA;;30-05-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 35,00;35,00;;;;70;;
;VINA DEL MAR;HERMOSA OFICINA;USADA;;31-05-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 35,00;35,00;;;;72;;
;VINA DEL MAR;AVENIDA LIBERTAD 262 - OFICINA 1102;USADA;;11-06-2019;;ARRIENDO;1;1;UF;V;OFICINAS;UF 35,00;35,00;;;;70;;
;VINA DEL MAR;OFICINA MODERNA SECTOR EL SALTO;USADA;;29-11-2018;;ARRIENDO;2;3;UF;V;OFICINAS;UF 36,00;36,00;;;71;71;;
;VINA DEL MAR;OFICINA REMODELADA EN ARRIENDO CENTRO DE VINA;USADA;;13-08-2018;;ARRIENDO;2;4;UF;V;OFICINAS;UF 36,00;36,00;;;;70;;
;VINA DEL MAR;PANADERIA VIALE;USADA;;07-05-2019;;ARRIENDO;2;3;UF;V;OFICINAS;UF 36,11;36,11;;;;140;;
;CONCON;FRANCISCO SOZA;USADA;;02-04-2018;;ARRIENDO;2;;UF;V;OFICINAS;UF 36,57;36,57;;;65;65;;
;QUILPUE;CENTRO DE QUILPUE;USADA;;26-03-2018;;ARRIENDO;2;3;UF;V;OFICINAS;UF 36,73;36,73;;;;130;;
;VINA DEL MAR;OFICINA EN SECTOR EL SALTO;USADA;;23-05-2017;;ARRIENDO;2;1;UF;V;OFICINAS;UF 37,00;37,00;;;;71,41;;
;CONCON;OFICINA EN ARRIENDO BOSQUES DE MONTEMAR;USADA;;27-12-2017;;ARRIENDO;2;4;UF;V;OFICINAS;UF 38,00;38,00;;;;64;;
;VINA DEL MAR;VINA DEL MAR;USADA;;03-05-2018;;ARRIENDO;1;1;UF;V;OFICINAS;UF 38,00;38,00;;;;68;;
;VINA DEL MAR;ARRIENDO OFICINA CENTRO VINA;USADA;;30-04-2019;;ARRIENDO;3;3;UF;V;OFICINAS;UF 38,00;38,00;;;130;130;;
;VINA DEL MAR;ESTUPENDA OFICINA EN EL CORAZON DE RENAC;USADA;;31-05-2019;;ARRIENDO;;;UF;V;OFICINAS;UF 39,62;39,62;;;;96;;
;LOS ANDES;MANUEL RODRIGUEZ 585;USADA;;18-02-2017;;ARRIENDO;2;6;UF;V;OFICINAS;UF 39,90;39,90;;;200;200;;
;VINA DEL MAR;EL SALTO;USADA;;05-03-2019;;ARRIENDO;2;4;UF;V;OFICINAS;UF 39,91;39,91;;;278;170;;
;VINA DEL MAR;ARRIENDO OFICINA CENTRO VINA;USADA;;19-03-2019;;ARRIENDO;1;6;UF;V;OFICINAS;UF 40,00;40,00;;;140;140;;
;CONCON;LOMAS DE MONTEMAR;USADA;;03-01-2019;;ARRIENDO;2;2;UF;V;OFICINAS;UF 40,00;40,00;;;260;95;;
;VINA DEL MAR;RENACA BAJO;USADA;;22-04-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 40,00;40,00;;;;84;;
;VINA DEL MAR;TRASLAVINA;USADA;;09-08-2018;;ARRIENDO;2;4;UF;V;OFICINAS;UF 42,00;42,00;;;;70;;
;VINA DEL MAR;BELLAVISTA 80;USADA;;17-08-2018;;ARRIENDO;4;4;UF;V;OFICINAS;UF 42,00;42,00;;;264;264;;
;CONCON;EXCELENTE UBICACION EN CONCON;USADA;;19-10-2017;;ARRIENDO;3;;UF;V;OFICINAS;UF 42,48;42,48;;;400;140;;
;VINA DEL MAR;VINA DEL MAR CENTRO;USADA;;07-06-2019;;ARRIENDO;2;;UF;V;OFICINAS;UF 43,18;43,18;;;;86;;
;VINA DEL MAR;CASA ESQUINA 10 NORTE;USADA;;14-05-2019;;ARRIENDO;2;4;UF;V;OFICINAS;UF 43,21;43,21;;;245;140;;
;VINA DEL MAR;A PASOS DE LIBERTAD 10 NORTE;USADA;;28-05-2019;;ARRIENDO;1;4;UF;V;CASAS APTA PARA OFICINAS;UF 43,24;43,24;;;120;120;;
